name,sku,buy_url,image_url,description_long,price,in_stock,manufacturer,
Goodwin Mille Fiori Giraffe Figurine,SDH1860-256,https://www.jaystrongwater.com/masterpieces-1/goodwin-mille-fiori-giraffe-figurine-sdh1860-256,https://www.jaystrongwater.com/img/product/SDH1860-256_1-Z.jpg?fv=889BEE45735507C9F9998DD3C69BD29F-78020,An abundance of miniature flowers blankets our whimsical - long-necked Goodwin Mille Fiori Giraffe figurine.,1800,In Stock,Jay Strongwater,
Genevieve Grand Floral Chest,SDH7346-269,https://www.jaystrongwater.com/masterpieces-1/genevieve-grand-floral-chest-sdh7346-269,https://www.jaystrongwater.com/img/product/SDH7346-269_1-Z.jpg?fv=A9C364F9895CBBFBDF3A6BE41ACAEFFE-108078,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.Our enduring romance with flora and fauna is captured in a fully blossomed bouquet perched on a pierced chest of palm leaves. The flowers are enameled in cream and golden topaz shades - then hand-set with more than 5 - 000 Swarovski® crystals in tones of gold - crystal - and opal. Forged in pewter - poured and finished in 14K gold in Rhode Island - and decorated by hand in the Jay Strongwater Rhode Island workshop.,16000,In Stock,Jay Strongwater,
Ashab Arabian Horse Figurine,SDH1896-280,https://www.jaystrongwater.com/masterpieces-1/ashab-arabian-horse-figurine-sdh1896-280,https://www.jaystrongwater.com/img/product/SDH1896-280_1-Z.jpg?fv=F3E6142856A6D73DD6A3F22175017202-70963,Caught mid-gallop on a beveled black marble base with his mane blowing in the wind and every muscle at attention - the level of detail highlights his awe-inspiring craftsmanship. The Ashab Arabian Horse Figurine is forged in pewter with 14K gold finish in Rhode Island. Translucent enamels painted in Rhode Island with hand-set Swarovski® crystals.Engraved with the number in the limited edition of 300.,6800,In Stock,Jay Strongwater,
Amadine Golden Pheasant Figurine,SDH1881-270,https://www.jaystrongwater.com/masterpieces-1/amadine-golden-pheasant-figurine-sdh1881-270,https://www.jaystrongwater.com/img/product/SDH1881-270_1-Z.jpg?fv=B6655DF437835ED8962772D6687AF908-126215,Our Amadine Golden Pheasant Figurine stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal - and pearl hues.,18000,In Stock,Jay Strongwater,
Bartram White Marble 5in x 7in Frame,SPF5865-283,https://www.jaystrongwater.com/fall/bartram-white-marble-5-x-7-frame-spf5865-283,https://www.jaystrongwater.com/img/product/SPF5865-283-Z.jpg?fv=D9D82F1171D672C45354567CD1A02A19-47616, Place family photos in these modern frames featuring carved stones from our jewelry workbench. Each Bartram 5in x 7in Frame begins with a large chunk of white marble that is finely shaped and polished by hand. The cabochons are held in place by hammered metal corners and an intricately designed back plate in 18K gold finish. Due to the natural material - each design is truly one of a kind. Frames stand vertically or horizontally. Imported stones; all metal from Rhode Island.,1200,In Stock,Jay Strongwater,
Asagi Koi Fish Figurine,SDH1905-495,https://www.jaystrongwater.com/fall/asagi-koi-fish-figurine-sdh1905-495,https://www.jaystrongwater.com/img/product/SDH1905-495-Z.jpg?fv=67552917F9E8543E369A7C9291DA0D44-129243, We first captured the dramatic pose of the Asagi Koi Fish Figurine in a clay model highlighting the wavering fins and pierced overlapping scales on the body. The final piece is molded in brass and delicately painted in silvery and golden enamels with over 1500 sparkling hand-set Swarovski crystals in light iridescent tones. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Koi Figurine. Limited to an edition of 100.,6800,In Stock,Jay Strongwater,
Namoko Fighting Fish Figurine,SDH1856-269,https://www.jaystrongwater.com/masterpieces-1/namoko-fighting-fish-figurine-sdh1856-269,https://www.jaystrongwater.com/img/product/SDH1856-269_1-Z.jpg?fv=2F61B13F05E1861BD983FC808779867F-90961,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.The exotic never fails to captivate our imagination with alluring silhouettes and striking colors. Our solid brass fish has gently rippling fins and pierced scales - hand-painted in sheer enamels in ombré tones of gray moonstone - pearl - and gold - and shimmering with more than 13 - 000 Swarovski® crystals in black diamond - opal - jet - and gold aurum hues. The brass is poured in India - then enameled and hand-set with crystals in the Jay Strongwater Rhode Island workshop.,18000,In Stock,Jay Strongwater,
Nelson Crane on Lily Pad Figurine,SDH1884-280,https://www.jaystrongwater.com/masterpieces-1/nelson-crane-on-lily-pad-figurine-sdh1884-280,https://www.jaystrongwater.com/img/product/SDH1884-280_1-Z.jpg?fv=84E42941EB6DDB372DD4F9198268DAD4-67744,Spectacular - standing more than two feet tall on a lily-pad base and hand-set with more than three thousand Swarovski crystals in shades of Topaz and White Opal. Hand-painted in creamy golden enamels with pale copper-toned accents. The mold is forged in metal at our foundry in India using the original clay model - and later embellished with enamels and crystals at the Jay Strongwater Rhode Island workshop.,6500,In Stock,Jay Strongwater,
Vanessa Mille Fiori Butterfly Wall Art,SHW3280-256,https://www.jaystrongwater.com/furniture-lighting/vanessa-mille-fiori-butterfly-wall-art-shw3280-256,https://www.jaystrongwater.com/img/product/SHW3280-256_1-Z.jpg?fv=3CA8BDF140B8430C969938417899B5AB-79617,To capture the beauty of a butterfly’s wings - we often turn to vintage botanical prints for inspiration. Framed in gold leaf - our sculptural wall art brings these watercolors to life. This Vanessa Mille Fiori Flora Butterfly Wall Art is intricately carved in metal - hand-painted in vivid enamels - and accented with sparkling crystals.,2200,In Stock,Jay Strongwater,
Adelaide Leaf & Flower Mirror,SHM3023-250,https://www.jaystrongwater.com/masterpieces-1/adelaide-leaf-flower-mirror-shm3023-250,https://www.jaystrongwater.com/img/product/SHM3023-250_1-Z.jpg?fv=3B184CA23FEE8913B66980086C0ECAA0-128434,Our greenhouse is fully blossoming with jeweled orchids - lilies - and poppies adorning this magnificent Adelaide Flora & Fauna Mirror - wreathed in enameled foliage with fluttering butterflies. Over 100 separate metal designs - each finished in 14K gold - are fitted together by artisans in Rhode Island and New York. Painted with thirty-one colors of enamel and more than 4 - 000 hand-set Swarovski® crystals. Can be hung vertically or horizontally.,26000,In Stock,Jay Strongwater,
Monroe Tiger Head Objet,SDH2462-270,https://www.jaystrongwater.com/masterpieces-1/monroe-tiger-head-objet-sdh2462-270,https://www.jaystrongwater.com/img/product/SDH2462-270_1-Z.jpg?fv=F7EB5472DAAE332CC71C65D00117E37F-94500,The grace and beauty of the exotic Monroe Tiger Head Objet captivates - with his dazzling blue eyes surrounded by more than 10 - 000 Swarovski® crystals in shades of opal - black diamond - and jet. Metal forged in India; painted with enamels and hand-set with stones by our finest artisans in Rhode Island.,16000,In Stock,Jay Strongwater,
Genevieve Grand Floral Chest,SDH7346-269,https://www.jaystrongwater.com/furniture-lighting/genevieve-grand-floral-chest-sdh7346-269,https://www.jaystrongwater.com/img/product/SDH7346-269_1-Z.jpg?fv=A9C364F9895CBBFBDF3A6BE41ACAEFFE-108078,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.Our enduring romance with flora and fauna is captured in a fully blossomed bouquet perched on a pierced chest of palm leaves. The flowers are enameled in cream and golden topaz shades - then hand-set with more than 5 - 000 Swarovski® crystals in tones of gold - crystal - and opal. Forged in pewter - poured and finished in 14K gold in Rhode Island - and decorated by hand in the Jay Strongwater Rhode Island workshop.,16000,In Stock,Jay Strongwater,
Ganesha Ganesh Figurine,SDH1837-256,https://www.jaystrongwater.com/masterpieces-1/ganesha-ganesh-figurine-sdh1837-256,https://www.jaystrongwater.com/img/product/SDH1837-256-Z.jpg?fv=E0771B955477446DD90986DFAC7EBD54-85821, Glorious icons exemplify the best of Jay Strongwater - flawless craftsmanship from our Rhode Island artisans - to be shared with generations to come. The Ganesh Figurine was lovingly carved - first in clay to capture the fluid draping and exotic details and then in solid pewter with a 14K gold finish and further embellished with hundreds of tiny sparkling crystals. Layers of transparent enamel are finely applied in tones of marigold - crimson - aqua and lime. The Ganesh figurine is attached to a carved faceted white marble base lifted on small metal legs. Limited to an edition of 50.,10000,In Stock,Jay Strongwater,
Stanton Fan Tail Peacock Figurine,SDH1830-408,https://www.jaystrongwater.com/masterpieces-1/stanton-fan-tail-peacock-figurine-sdh1830-408,https://www.jaystrongwater.com/img/product/SDH1830-408_1-Z.jpg?fv=9F9504CCAED1F2EE82D2A479F43B0205-128203,Extraordinary. Fifty semiprecious cabochons - surrounded by more than 4500 crystals - set the Stanton Fan Tail Peacock Figurine’s tail ablaze with sparkling color. Carved in metal with delicate piercings - the tail spans nearly three feet. His body has been painted in transparent teal - azure - and sapphire-hued enamel - crowned with brilliant fuchsia feathers. The metal for each figurine is first cast in India - and then enameled and stone-set by our finest artisans in the Rhode Island workshop.,9500,In Stock,Jay Strongwater,
Timothy Butterfly & Leaf Lamp,SHW3284-456,https://www.jaystrongwater.com/furniture-lighting/timothy-butterfly-leaf-lamp-shw3284-456,https://www.jaystrongwater.com/img/product/SHW3284-456_1-Z.jpg?fv=E9D24624EFE6C511D4E307F835A628C5-76110,Dramatic hand-painted enameled leaves in shades of green are accented with vivid jeweled butterflies - resting on a stylized graphic base. The Timothy Butterfly & Leaf Lamp is topped with an ecru string shade and matching green finial. Brass lamp sand casted in India with pewter butterflies in 14K Gold finish from Rhode Island. Our finest artisans bring all the elements together to make each lamp.,6000,In Stock,Jay Strongwater,
Shi Foo Dog Figurine,SDH1898-253,https://www.jaystrongwater.com/masterpieces-1/shi-foo-dog-figurine-sdh1898-253,https://www.jaystrongwater.com/img/product/SDH1898-253_1-Z.jpg?fv=2D35E6F66B933CED978BBA0B7F4D258D-72005,Our fiercely carved metal foo dogs are ready to protect your home and welcome the upcoming Chinese New Year. The exquisite Shi Foo Dog Figurine is solid pewter - finished in 14K gold and painted by our finest artisans with layers of enamel inspired by antique glazes. Further embellished with hundreds of hand-set Swarovski® crystals - each one is set on a carved white marble base with carved metal feet. From the Rhode Island workshop.,4600,In Stock,Jay Strongwater,
Genevieve Grand Floral Chest,SDH7346-269,https://www.jaystrongwater.com/flora-fauna-1/genevieve-grand-floral-chest-sdh7346-269,https://www.jaystrongwater.com/img/product/SDH7346-269_1-Z.jpg?fv=A9C364F9895CBBFBDF3A6BE41ACAEFFE-108078,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.Our enduring romance with flora and fauna is captured in a fully blossomed bouquet perched on a pierced chest of palm leaves. The flowers are enameled in cream and golden topaz shades - then hand-set with more than 5 - 000 Swarovski® crystals in tones of gold - crystal - and opal. Forged in pewter - poured and finished in 14K gold in Rhode Island - and decorated by hand in the Jay Strongwater Rhode Island workshop.,16000,In Stock,Jay Strongwater,
Braque Dynasty Horse Figurine,SDH1882-270,https://www.jaystrongwater.com/masterpieces-1/braque-dynasty-horse-figurine-sdh1882-270,https://www.jaystrongwater.com/img/product/SDH1882-270_1-Z.jpg?fv=D78898AB7FB0F3D5C061DD807F8EA3EE-102419,Our Braque Dynasty Horse Figurine stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal and pearl hues.,10000,In Stock,Jay Strongwater,
Josephine Floral Side Table,SHW3324-450,https://www.jaystrongwater.com/furniture-lighting/josephine-floral-side-table-shw3324-450,https://www.jaystrongwater.com/img/product/SHW3324-450-Z.jpg?fv=4A959C426ABB2DB8A0DCEBBDC4891097-100201, The Josephine Floral Side Table began at a specialized foundry in Asia where iron rods are hammered - curled - and soldered to form the elaborate top and graceful curved legs. In Rhode Island - individual orchid - peony - tulip - and butterflies are casted in pewter and finished in 14K gold. The Jay Strongwater artisans in Rhode Island paint the garden palette of 20 enamel colors - highlighted with hand-set Swarovski crystals. Our finest artisans bring all the elements together to make each side table - a fascinating composition of flora under the beveled glass top.,12000,In Stock,Jay Strongwater,
